,text,label
8273,"Yeah, that about sums it up. This movie was horrifying. Two minutes in I wanted to gouge my eyes out. This has been praised as an ""innovative LDS comedy,"" but it's not even good for members of that church! I don't think any human being should be so victimized as to watch a movie of this low quality.<br /><br />First of all, you can tell that absolutely no effort whatsoever went into this movie. It seems as if the horribly drab, glib, trite plot was thrown together by two crazy weasels somehow imbued with the gift for coherent (at least semi-coherent) thought. Then, there's the acting, which is dismal from *everybody* involved. Even the cameos fail to liven anything up.<br /><br />And let's not forget the fact that our protagonist is a shallow jerk who we would like to believe can change, but that road is full of embarrassingly bad dialogue, appallingly hideous ""gags,"" and a lot of Mormon ""in-jokes"" that anyone in their right mind, LDS or not, should consider purely *stupid*! This has to be one of the worst films I've ever seen!",0
41772,"Pepe le Moko, played by Charles Boyer, is some sort of international criminal mastermind wanted in countries throughout Europe, and to stay free he holes himself up in the Casbah, a mysterious part of Algiers where even the police are reluctant to go, until a senior officer is sent from Paris to capture le Moko once and for all. For le Moko, although the Casbah allows him to remain out of police custody, it also becomes a sort of prison at the same time - a place he can't leave, because the moment he does, he knows he'll be arrested.<br /><br />Boyer's performance was good, and I can understand why he was nominated for an Oscar. He captures the essence of such a character - a perfect combination of very dangerous and yet very classy at the same time. The movie itself, unfortunately, was quite a letdown. A number of parts of the story seemed inconsistent, of which I'll mention two. First was the idea that the police wouldn't enter the Casbah. That was stated pretty clearly at the beginning of the film by the local commander, and yet repeated references in the movie suggest that in fact the police did enter the Casbah fairly regularly. So, neither the suggestion by Commissioner Janvier that the police wouldn't enter, nor the statement by Inspector Slimane (also a decent performance by Joseph Calleia) that they could get into the Casbah but not out seemed to make much sense. I also found it difficult to believe that le Moko - hardened criminal mastermind that he was - could be so quickly swept off his feet by Gaby (Hedy Lamarr) to the point where he entertains the local populace by singing love songs and then leaves the Casbah to find her, essentially giving himself up. I understand the irony of the final few scenes, of course, as Pepe leaves the freedom of his prison (the Casbah) only to find real freedom in his capture (because he's shot and killed by the police.) I just found it impossible to believe that someone like le Moko would fall into such a trap.<br /><br />This is worth watching for Boyer, and to a lesser extent Calleia, but the story is disappointing and inconsistent. 3/10",0
19476,"There are people claiming this is another ""bad language"" ultra violence Mexican movie. They are right, but more than that this film is a call to create awareness of what we have become. The awful truth hurts, or bores when you already have accepted the paradigm of living the third world as the only possible goal. One of the most important things of ""Cero y van cuatro"" is the open invitation to profound reflexion over our current identity. Is that what we all are? Is that all that we want to be? I am abroad and I realized how spoiled is the Mexican society when the Tlahuac Incident came to light. I still cannot understand viewers witnessing a mass broadcasted murder. I nearly puked when I saw some of the images. It was not Irak or Rwanda, just a tiny village near Mexico City when rampage was carried out with the indulgence of media and government. The recreation of a similar situation in this film shocked me deeply. The other stories were good portraying other situations of corruption, dishonesty, betrayal and violence, but I consider ""Tamales de Chivo"" the best one.<br /><br />The movie is deeper than some ""cabrón"" and ""pendejo"" screams. Those are meaningless compared with the actions of the people. With a few exceptions they are all perfect examples of human rubbish. Just like in real life honesty is becoming more the exception than the rule in our country. Moreover, honesty is only rewarded miraculously.",1
29195,"Last evening I had the remarkable pleasure of seeing the movie Hitch. I was stunned and amazed. Will Smith did a phenomenal job in a role that he isn't always associated with. He proved once and for all that he does not need to be holding a gun to be a great actor in a movie. Kevin James was also very impressive. I admit that I've always like him on ""The King of Queens"" but this role really brought him into the light more, and i hope to see him on the big screen a lot more in the near future. The movie was funny and adorable and I recommend it to any guy as the best date movie you could ever imagine. The mix of comedy, romance, and drama left me feeling complete. It's nothing like most ""chick flicks"" in the sense of tears and sadness, but holds its own and i think can be equally enjoyed by males as well as females. I encourage all couples especially to see this movie but even if you aren't involved with someone you may pick up some great ideas from Hitch. <br /><br />TWO WAY BIG THUMBS UP!!!",1
47140,"First, what is really great about this movie: <br /><br />- Ryan Reynolds, great acting! There are very few actors I really like and for now he is one of them. He has an amazing skill to impersonate characters. <br /><br />- The soundtrack! Very good music played at the right time. <br /><br />- The idea of a nine lost in his own world, incapable of leaving. <br /><br />Still, I give it only a 3 out of 10 for certain flaws: <br /><br />- Horrible second part. It seems that the director was very eager to make something new, but despite of the efforts it was really boring <br /><br />- Very annoying character Melissa. I couldn't stand the scenes with her - i.e. it was constantly annoying. She represents everything that is wrong with American woman. <br /><br />- Terrible explanation of the numbers. The director was so busy with character development, that he completely missed the point of a good story.. excuse me koalas? brr... terrible!<br /><br />This movie had great potential. The filming is nicely done, the music is really good, but nothing more.<br /><br />See it only if you are a fan of Ryan Reynolds, or have a lot of time to spare.",0
35514,"Fantastic Chaplin movie with many memorable moments as Charlie joins the army to fight in WW 1.<br /><br />At first he goes to boot camp, where he has to learn how to handle his rifle and how to walk in line. That's a really funny scene as the tramp is not used to keeping his feet straight!<br /><br />Next thing you know he's in France in a trench. Hilarious scenes here include a starving Charlie eating the cheese of a mousetrap and reading a letter from home over someone's shoulder.<br /><br />When Charlie goes to sleep he finds his bunker all flooded and his roommate snoring. This is such a funny part! I can't really describe it, just watch the movie. When Charlie wakes up his legs feel numb so he tries to 'wake them up'. It had me rolling on the floor when it turns out his second leg still feels numb... while Charlie actually rubs his roommate's foot!<br /><br />The movie then turns a bit grim, as Charlie shoots a couple of Germans from his trench (although it's done in a very funny way) and him personating as a tree to get close to the enemy, saving a friend of his from a death squad.<br /><br />Last part is him getting a french girl in trouble by hiding in her house. He then has to save her and while doing so he captures the german kaiser as well. To do so he impersonates a german kolonel or something. I love it when Charlie is asked something in german and he's like nein nein nein. The soldier looks at him in a funny way so Charlie changes his mind: ja ja ja! The kaiser gets captured and Charlie is the hero... but then he wakes up again in bootcamp, it was just a sweet dream!<br /><br />Charlie did one of those 'dream-sequences' before (The Bank comes to mind) but who cares, this movie was so funny it had me laughing all the way. Chaplin also has something to say with this movie (as his later work became more of a social comment to several mishaps in the world) and is explained best in the last sentence of the movie: 'Peace on earth, good will to all mankind.'<br /><br />In short: a Charlie classic, very funny, timeless. 9/10.",1
40648,"This film would be considered controversial today, but is still very funny. The racial stereotyping is done from the view of humor & not hate. This film strips off & shows how corrupt politicians already were in the early 1930's. This film proves it started before the 1970's & beyond when it has accelerated in the United States. Lloyd is still in his typical genre here, even though his character was raised in China. <br /><br />The meaning of a Cat's Paw in this instance is a person who is running for political office but is being used by the established political machine to advance their agenda. In other words, they think this guy (Lloyd)is harmless when he runs for office. Then when he gets elected, he surprises them.<br /><br />This same theme is used later in James Stewarts film Mr. Smith goes to Washington. Stewarts is more famous & has a stronger message. This film is more clever & subtle which are Harold Lloyds trademarks. <br /><br />There is still the heart of romantic comedy hidden with the facade of the movie but today's mainstream audiences would still appreciate the political humor & the ending is absolutely priceless. I wish someone could beat today's political system in this way. I was surprised how much I enjoyed this film & find myself wishing Harold had done more like it during the 1930's. <br /><br />At least we have this one. I think the person who is quoted most in the movie is fictional Ling Po. I always thought Confusicus was the wise one but this one makes me believe the wisdom of China was not limited to him & is a vast field of comedy Lloyd mined in this movie.",1
19313,"Lost, probably the best t.v series ever made. the storyline is clever and when all your questions are answered watching one episode, 100 more are raised. if lost can carry on it's magnificent ways and not get too carried away then it will be stapled the best show ever. The survivors of a plane crash are forced to live with each other on a remote island, a dangerous new world that poses unique threats of its own. after reading this your thinking how on earth can that be interesting? and heres your answer, every season SO FAR has always been full of surprises, your always questioning your self why did that just happened and what's gonna happen next each time, very unexpected thing's happen and the story goes on wonderfully SO FAR! The series just sucks you in, it's chilling and very addictive, everything from the wonderful creators and directing to the magnificent performances by the cast creates a very believable story. Lost is simply unbelievable, amazing, highly entertaining, top notch, t.v at it's best.How ever you want to put it. <br /><br />Lost beat's all other show's by a landslide. And if your hating or criticising Lost you don't know how to watch t.v or watch drama. Lost simply doesn't disappoint, you would think a series carrying on for so long can't keep getting better. But it does! It just keep's on flowing it's unlike anything you would ever think off. ""Every thing happens for a reason."" And that is truly shown in the series. Eventually you will reach a point were all the clues and everything that's happened or being done adds up. You will feel and realise how the characters have changed and how and why everything is going on. <br /><br />The 10 minutes of excitement: You see something you didn't see coming, something major has happened to character or on the island. There's hope somewhere. You see a major twist that can or will change everything. You hear your thought's churn, you wonder what's gonna happen next. Your heart beating. The 30 minutes of brilliance: You see a flawless scenes, tension building, you hear wonderful music by Michael Giacchino. You see great flash backs, impressive acting. You see wittiness, chilling atmosphere, which then get's converted back into tension.<br /><br />Everyone has there show that they are addicted too, that they can't get enough of, that they admire every minute and can't wait for the next episode, That they talk about 24/7. Too me and many others it's this series. Lost. Once you start watching, you won't get enough. The creators did a flawless job. Lost is completely unique and original, you won't see anything like it. The clever idea of ""flashbacks and flashforwards"" and something major and different in every season sucks your thoughts. Would they ever make a series like ""LOST""? Something so interesting and something you will always remember. It simply has stunned the world when it hit t.v. A new generation of dramatic/sci-fi. A instant classic before it reached out to the viewers.<br /><br />I'm sure you all heard of lost and it's 5 star reviews, and your annoying friend that won't stop telling you about it, so what's stopping you from watching?<br /><br />Every episode leads to something new and it just doesn't stop getting better and better, you get more interested as it goes along, you learn things that are on the island that you wouldn't even think off. The characters start to become very likable, and if your the critic type you would love to see Lost in further detail, things like how the relationship between characters develop and how they learn the ways to under look and take on challenges from the Island. All together it's a great drama and a flawless series. I guess we just all hope that lost will not have a downfall in the episodes to come and go to far.....so if you don't watch lost, read the comment from the top again and you should change your mind. Seeing is believing, so until you start watching you will never know .I strongly recommend this masterpiece of series: LOST!! start watching!!! You have not seen nothing until you watch LOST!!!",1
32592,"Had no idea what I was going to experience viewing this old film from 1940. However, I always enjoy viewing Laraine Day, (Katie Lattimer) who plays the role as a younger sister to Jean Muir, (Helen Lattimer) and also their mother, Billie Burke, (Mrs. Julia Lattimer). Thought I was going to be bored with the story of two sister's and a mother who is overly protective of her daughters until they meet up with Robert Cummings, (Ridley Crane) who has the reputation of being a millionaire playboy who has plenty of gals and is a heavy drinker who parties all the time. One night, Helen Lattimer goes on a date with Ridley and he proceeds to get bombed out of his mind and simply cannot drive his car. It is at this point in the film when this becomes a drama and changes the complete direction of this film which will definitely hold your attention right to the very end of the film.",1
125,"Oh god, what a horrible, horrible film. Meant to be a comment on the state of society, it's just a reflection of the worst of the worst in reality TV. Interstitials hosted by Jason Jones and Don McKellar are the most obnoxious part, written in a tone that is perhaps meant to be reflexive and insightful. Rather, these moments are mind numbing as they speak to the camera with dialogue written by someone with a love for insulting, condescending speech that shoves the ""meaning"" of the film down the viewer's throat.<br /><br />Also, a point to would-be filmmakers: Long takes and quiet scenes do not equal art. Neither do extreme angles or logic stretched to the point of absurdity.<br /><br />If anyone out there is interested in watching this film, please don't. Seriously. Please. You have better things to do.",0
1690,"This is my first comment on IMDb website, and the reason I'm writing it is that we're talking about ONE OF THE BEST FILMS EVER! 'Ne goryuy!' will make you laugh and cry at the same time, you will fall in love (if you're not a fan yet!) with Georgian choir singing tradition, and possibly you will accept the hardships of your own existence and just feel good after watching it:) What I like a lot about this film is that actors in the non-leading roles create vivid and memorable characters and are just as interesting and important as the central character. The film is starring Vahtang Kikabidze (who is great), but you will remember every single face around him in the film. You will find yourself quoting their lines, that have become household names for so many Russian-speaking people. A film to live with. Simple, yet deep, you will want to watch it again and again.",1
25014,"This movie is a complete and utter waste of time, one of the worst films I've ever seen. And coming from me, that is definitely saying something. In fact, I wish I could have given it negative stars instead of just rating it as a pathetic one-star awful.<br /><br />When I rented this movie, I had an open mind. I find the legend of the chupacabra interesting and I have a fondness for cheesy horror flicks. But I draw the line at this one.<br /><br />The acting sucked. The lead male gives one of the worst performances ever, looking and sounding unnatural as he delivers his poorly written lines. The lead female gives a slightly more palatable performance, but that really doesn't take much.<br /><br />The chupacabra... well, considering how low budget this movie must have been, the creature was tolerable. It does, however, look exactly like someone in a mask and body suit. The mask is fairly detailed and might look cool in person, but not so on screen.<br /><br />Speaking of on screen, you'd think they could have at least used a better camera. It looks like it was shot with a camcorder for crying out loud. Not a very good one, either.<br /><br />I don't know what whoever wrote this abomination was thinking. The dialog sucks and just... I can't describe what I feel about it. At least not without getting in trouble with the site.<br /><br />My advice? Avoid this at all costs. It's just not worth it. If it comes on TV and you have nothing else to do or watch, then *find* something else to do or watch. Read a book, listen to music, *anything.* Just don't subject yourself to this. If you do, you cannot say you weren't warned. And for Lord and Lady's sake, don't rent this sucker. It is not worth it, even if you get the chance to rent it for fifty cents. Trust me, I know.",0
33359,"Jingofighter I agree with some of your comments, but I have to disagree on a couple of things. First, this film is nothing like THE CARS THAT ATE Paris. Not IMHO. Nothing like it.<br /><br />I think the film had elements of surrealism, but I think the basic approach of the film maker is not ""surrealist"" per se. therefore its not really like CARS Paris, I think more like a weird Euro work, with some scenes bearing the hallmark of ""wierd"" not surreal.<br /><br />Secondly, I think the music by Heuzenroeder is brilliant. They used whistling, that old sound from Country and Western records, and its waaayyy better than most Aussie films which usually team the film maker up with a dumb sounding Indy band that the company wants to push.<br /><br />As for the name of the film - I don't know why it's called Modern Love, I was kinda hoping for David Bowie to appear dressed in drag and lipstick... opps I'm starting to show my age.",1
24067,"Broad enough for you? Wait till you see this heavy handed<br /><br />adaption of a little collegiate one act. What is shocking and wild in<br /><br />college rarely holds up over time, and this is proof. To take on the<br /><br />Catholic Church with broadside humor just isn't shocking or<br /><br />interesting or funny, it's kind of boring. The performers are all<br /><br />game, giving all they've got, but it's basically a play that doesn't<br /><br />open up to film well. Not a lot of fun.",0
10787,"This film is horribly acted, written, directed and produced. But it's so campy it's actually semi-watchable. That's SEMI watchable.<br /><br />The storyline (what little there is) makes virtually no sense whatsoever. The Barney Drum character is the only real comic relief in the movie and that gets tired after about 30 seconds. <br /><br />Many of the Canadian supporting cast can be found in TV commercials.. None of them went on to anything else that I'm aware of. And of course Sly Stallone's even less talented brother well..... =\<br /><br />Trivia: It was filmed almost entirely in and around the little village of Claremont, Ont. (about 20 miles N.east of Toronto) I recognized many local landmarks/intersections/buildings. I think the Drive-in scene was filmed at the now demolished ""Oshawa Drive-in"" just before it was torn down.",0
28469,"I think the filmographic lineage may run like this. Pay attention, please, because I had to look this up. In 1967 Peter Yates, an ex auto racer, directs the English caper movie ""Robbery,"" the most thrilling part of which is a car chase through the streets of London, down alleys where there are crowds of children playing and all that. It's a success.<br /><br />A year later, Yates directs ""Bullet"", starring Steve McCool, I mean McQueen, featuring another even more spectacular car chase up and down the San Francisco Hills, with dumbfoundingly authentic engine sounds that seem to include double clutching, full race cams, no mufflers, twelve-cylinder engines under forty-foot hoods, supercharged, superdupercharged, and all five-thousand horsepower running at full tilt. Lots of shots of McQueen's gum-chewing visage scowling with concentration as he tries to bump another car off the highway, though a passenger in the other vehicle totes a shotgun. The chase is staged by Philip D'Antoni. Bill Hopkins drives the criminal vehicle.<br /><br />A year or two later, sensing a good thing, Bill Friedkin directs ""The French Connection,"" featuring a chase between a commandeered cop car(Gene Hackman) and an elevated train in New York City. Lots of shots of Hackman's cursing face as he wrestles the battered car through the streets. The chase is staged by Philip D'Antoni. Academy Awards follow.<br /><br />Sensing a good thing, a year or two more brings us ""The Seven Ups,"" featuring a chase between a car driven by Roy Scheider, with lots of shots of Scheider's cursing face as he tries to bump the other car, which is driven by Bill Hopkins, off the road, although the criminal car, to be sure, carries a shotgun-toting passenger. No hills in New York City, just bumps, but they are still sharp enough to elevate the cars a few feet. The pursued car screeches around a corner and dashes down a street on which a dozen children are playing. Shots of the screaming kids as they scatter off the pavement and allows the car to zoom through. But once is not enough. The children immediately run back into the street and must repeat the retreat for the pursuing cop car carrying Scheider.<br /><br />I once witnessed a pursuit at high speed on the streets of Philadelphia. Both the criminal and the cops drove through the streets at about 25 miles an hour, coming to rolling stops at each Stop sign and red light -- very dull stuff compared to this movie.<br /><br />Speaking of this movie, it's pretty good. ""Robbery"" and ""Bullet"" were cool. Everyone dressed neatly. But the New York movies are filthy. There's garbage all over the place and the subway cars are covered with graffiti. Shoot outs and beat ups take place in vacant lots surrounded by crumbling brick buildings, or in disposal dumps for industrial-sized freezers.<br /><br />The acting is pretty good too. Roy Scheider seems whippet sleek. The other actors have faces made for the camera, especially Richard Welsh. And the story is engaging, if not entirely unfamiliar. What's best about the film is the way it captures New York City in its almost total indifference to human depravity and nobility. At a funeral, the limo drivers stand around with their collars up, butts hanging out of their mouths, kicking their cold feet together, utterly bored at the ritual goings on. The film wants us to believe that The Seven Ups are an elite group of untouchable cops who stop at nothing to get the job done, and here it's a bit of a sell out. They always seems to be threatening to do something unethical and illegal -- beat hell out of a suspect or physically damage a hospitalized and helpless hood -- but they always manage to avoid doing it. (If they actually did it, their characters would become lifelike and ambiguous and we'd rather have our heroes and villains of a more Biblical nature.) Very enjoyable, even if you've seen it before, and you very well may have in one or another of its previous incarnations.",1
40073,"Being raised at the time this movie was released has probably influenced my shallow mind, but still, this isn't a bad movie by any means. It's a movie about a hostage situation involving a prep school populated to some extent by endearing teenage boys who can't seem to get out of trouble. What's wrong with that? It doesn't have any big special effects, but so what? Who needs special effects? Cinema's decline began around the same time that special effects were popularized. A coincidence? I think not. It turned movies with potentially good plot and feelings and turned them into a big, substance-less light show for innocent kids and the self-medicated. Well, you know, not all movies need special effects. About three fourths of the movies on the IMDb top 250 are without special effects, but almost all of the Top Grossing movies of all time have some special effects. Think about it: Star Wars, E.T., Ghostbusters, etc. All good movies, but the rest of the top-grossing movies are usually cliched tripe with non-sensical plots and lots of eye candy. Well some movies don't need ny of that junk.<br /><br />Excuse me for going off on a tangent, which I normally do, but I'm just so fed up with that special effects junk. Back to the point: Toy Soldiers is simply a great movie. I admit, some of the content is a little corny and ripped off, but so what, every movie rips off another to some extent. Think of Resovoir Dogs. Countless ""appreciation"" sites dictate the fact that beloved Quentin Tarentino, who I admit I like, has copied many, many, many movies in the making of his first major film Reservoir Dogs. Many say that the entire plot is ripped off almost scene for scene from japanese and chinese gangster movies which Mr. Tarentino loved so much, and probably still does. Sorry once again for the tangent.<br /><br />Toy Soldiers is fun. It has the whole insubordination from teenagers to unwanted members of authority, i.e. hostage takers. It's fun to see kids take over when they're being held to something they don't want to do. Hell, teenage angst-inspired rebelion was the key topic to a great majority to 80's comedies. Plus there's the tension and thrill of having the characters use fire-arms and knock out the bad guys, etc. Plus there's some emotional points to the film. When one of the characters dies the others have to cope and adjust. It's not perfect acting but it beats most of the other tripe out there.<br /><br />In short, Toy Soldiers is exciting, interesting, and fun. How dare you jaded blowhards rate this movie poorly! Shame on you all!<br /><br />Personal rating: 8/10",1
6692,"The Journey of Hope (1990) is about a trek that many nomadic and poor Turks make so they could live the good life in Switzerland. These people are so desperate to live like Westerners that they'll give up their life and lives in an attempt to reach the promised land. So many of them are swindled by greedy crooks who make their living off of charging huge fees for desperate people who are in a no win situation. One family braves the cold, the treacherous mountain range and predatory criminals only to discover that there's not always a shining white light at the end of the tunnel. This problem exists world wide, not just in America. Some people tend to forget that. A heart breaker of a film that'll leave you wondering why at the end.<br /><br />Highly recommended.",1
44688,"Best around the middle, when most characters get horny and go after someone they haven't had before. It is around this point that we get to see Susan Sarandon's majestic breasts (even if through a veil). Strangely enough, Beverly D'Angelo who isn't shy about nudity doesn't show any at all, while Aida Turturro  of all people  does. On the other end of the spectrum, the less said about Walken playing a homosexual the better. The film itself has little plot; the dialogs from the theater play and the ""normal"" dialogs cross over often and that's not the sort of thing I'd consider a good idea. Life in the theater: who cares? Occasionally the dialog has something going for it, but the film drags in stretches.",0
44958,"Compared to director Kevin Connor's later ARABIAN ADVENTURE, this is a masterpiece. However, that's not saying much. In fact, AT THE EARTH'S CORE is a silly fantasy adventure in which Peter Cushing - who appears to be on something strong - and some other actor (whom I don't know) use a giant digging machine called the ""Iron Mole"" dig their way down to the Earth's core - only to find that the inside of the Earth is pink and populated by ape-like creatures who have enslaved the humans. There's also a giant bird that controls the apes by means of telepathy, and we get to see it blink its eyes in closeup throughout the film. Most importantly, Cushing and what's-his-name also encounter the lovely Caroline Munro in the subterranean caves. And here's what I've really got against this little flick: why oh why is it that whenever Munro's in a movie, she only gets approx. 5 minutes of screen time? In THE SPY WHO LOVED ME, MANIAC, DRACULA AD 1972, GOLDEN VOYAGE OF SINBAD - always she's in the background! How can Kevin Connor possibly think that we'd rather listen to Peter Cushing's fake accent and look at some ridiculous ape-man whose voice sounds like a scratched cd than gaze at the beautiful Munro? I don't get it. Please, somebody direct a movie where this English brunette is on-screen all the time!",0
35292,"After a few misfires, we are still waiting for THE French horror movie that the critics will certainly vilify, but will launch a new trend. Not this time. Doug Headline can't be accused of not being knowledgable in the genre (He is editor of a high-class fantasy imprint, has worked for legendary magazine Starfix.), but why a scenario that uses EVERY cliché in the book (except maybe the Odious Comic relief) ? Why make it so predictable ? Even the nods towards Argento fails flat. It's not even an euro-teen movie like the German ""Anatomy"", much better, just a compilation of scenes that barely seems to have any relation one with the other and features LOTS of plot holes. The whole ""Celtic"" aspect is barely touched. And, after a ""revenation"" painfully predictable, the screenplay offers us a boring, endless chase in a subterranean necropole which seems bigger than Parisian catacombs. I really wanted to love this film. Really. But even a mother would not. Oh, and writer Valerio Evangelisti was supposed to have a cameo, but I vainly looked for him.",0
15807,"I've seen this film in avant-premiere at Imagina Festival in Monaco.<br /><br />I saw the first trailer four years ago, and from this moment, I was waiting to see the final result. I haven't been disappointed.<br /><br />It is a full 3d movie with a high contrasted black and white render. Clearly inspired by some comic books, such as the ones from F. Miller. In this optic, it goes one step further than the excellent ""Sin City"" adaptation from R. Rodriguez. This time, (almost) no Grey or any middle color, but a graphic style never seen before in a realistic animated film.(can't wait for scanner darkly)<br /><br />The massive use of Motion Capture gives a lot of life and credibility to the characters and we forget really soon the technical aspect to concentrate on more classic elements, such as direction or plot. The direction stays sober and controlled despite the infinite possibilities of the medium, and that is a really good surprise.<br /><br />The futuristic story (Paris 2053) makes it a classic sci-fiction movie and maintain the viewer interested till the end. Despite a classic base plot (an investigation that goes far beyond initial expectations)the atmosphere and some interesting recurring themes (genetics, absolute power of certain firms...)gives this movie a great interest.<br /><br />Despite it is an animated film, this one is obviously not made for children. You won't find here any funny pet or any stupid family moral, only the cold reality. It is far closer to a good film noir.<br /><br />I found that the setting is one of the best aspect of the film: we still feel the well known Paris, but it is morphed by a fine touch of futurism.<br /><br />Nevertheless, I regret a few mistakes. The montage is sometimes a bit flat, one or two very cliché slow motion effects and some poor dialogs. Even though the technical is excellent, it shows its limits in some romantic sequences (a bit like ""final fantasy"" did). Those little things makes it a 7/10.<br /><br />Altogether, it is a successful artistic challenge that you have to watch if you can. The director, Christian Volckman, knows how not to fall into potential traps (luckyly, they didn't ask John Woo to do the job!).<br /><br />To conclude, it is a film with blasting visuals, an intelligent story and a wonderful art direction. Watch it if you can!<br /><br />Please excuse me for the spelling mistakes.",1
35770,"'Book II' isn't a film, it's a sermon. This nauseating, sickly and almost unbearably tedious misfire probably works as religious propaganda but has no entertainment value beyond a few wisecracks from George Burns. Louanne plays a little girl who is asked by (ahem) God to mount an advertising campaign that will get people to believe in him again. No really, that is the story. It's a leaden load of old cobblers that has far too much self-justifying, 'explanatory' religious waffle but barely any decent dialogue and certainly a total absence of anything even approaching magic or charm. 'Miracle On 34th Street' this ain't. Suzanne Pleshette breathes a bit of life into this rancid puddle of quick-setting concrete but the pudding-headed script and rubbish performance by the irksome Louanne quickly send this one down to the fiery depths of you-know-where.",0
28740,"Delivers great acting and greater Special Effects. Stars David Cronenberg, one of my personal favorites, as Decker. It's special effects on the monsters were so good, you thought they might be really deformed. Clive Barker, however demented, scored a perfect 10 on my list.",1
45956,"I've seen several of these body snatcher type movies, but none was nearly as bad as this one.<br /><br />No thrill, no FX, bad acting, bad photography, bad sound, bad everything.<br /><br />Blue Jello eats'em all!",0
4440,"I've just purchased the restored version of a film that I remember with much affection from childhood and it's certainly made for a curious afternoon's entertainment. Bedknobs definitely makes more sense in its complete form, the deleted scenes (especially those with McDowall) link events together quite neatly. What is a little disconcerting is the way the scenes have been remastered. Clearly, the soundtrack to this footage had been lost or damaged, so some bright spark at Disney decided to dub the scenes with new dialogue. Which would have been great except that half the cast weren't around to do it (some for better reasons than others) and the whole thing has a rather shoddy quality to it. Some of the lip-synching is pretty poor, and David Tomlinson's voice has been dubbed by a bloke who sounds absolutely nothing like David Tomlinson (there's actually a hint of German in it, I think). However, good to hear the full versions of all the songs (although 'Step in the right Direction' is still absent) and the moments of magic in this film still shine through. And I challenge you not to giggle when young Paul gazes so innocently at Angela Lansbury and coos ""but what's that got to do with my knob??""",1
891,"THE NOTORIOUS BETTIE PAGE (2006) ***1/2 Gretchen Mol, Lilli Taylor, Chris Bauer, Jared Harris, Sarah Paulson, David Strathairn, Austin Pendleton, Norman Reedus, Dallas Roberts. <br /><br />Mol shines as legendary pin-up queen Bettie Page in a fine biopic.<br /><br />Gretchen Mol is probably best known for being tauted as The Next-It-Girl a few years ago when no one knew who she was despite an infamous cover story by Vanity Fair among other media dubbings but despite a few co-starring roles here and there her predicted stardom seemed to twinkle less brightly until now. Here as the famous pin-up queen Bettie Page, Gretchen Mol is indeed a shining star on the rise.<br /><br />Bettie Page was Tennessee born raised as a God-fearing and family oriented proper girl who seemed to find herself the unwarranted object of lust and affection, as she grew older. A gang-rape that is flashbacked is wisely not graphically depicted nor is the subtle showing of her own father having less- than-decent designs for his own kin which is important to understand how Page managed to escape the possible nightmarish life for a career as an actress by heading to New York City in the 1950s when in fact that was the time and place to be to catch lighting in a bottle. What Page didn't realize is that in fact she would be just that when she arrived.<br /><br />A beautiful raven haired sweetheart with a divine figure, Page is spotted on Coney Island one summer day by a black policeman asking to take her photograph which leads to her posing in his basement and eventually to the studios of Irving Klaw (Bauer) and his sister Paula (Taylor) who cater their kitschy but considered pornographic stills to a unique clientele: fetish types.<br /><br />Although Page is rather naïve she is undeniably smart and knows that her body is not a sin and can see the forest for the trees in the sense that she is in control - or at least abides in what is offered her as work in that it is not indecent and she is having fun in her increasingly less-clothed portraits - until a Congressional witch-hunt seeks out a few scapegoats to make pornographic images a crime. <br /><br />Talented filmmaker Mary Harron and her screen writing partner Guinevere Turner (""An American Psycho"" and ""I Shot Andy Warhol"") streamline the biopic trappings rather neatly and maybe a bit too hasty in getting at who really was Bettie Page although they do justice in depicting an era of uptightness at its zenith. Large thanks to gifted cinematographer Mott Hopfel for his languorously gorgeous black and white images and also the sprinkled color segments that recall Douglas Sirk films of the era for its melodramatic kindlings. Part feminist treaty and part American dream fulfilled the story chugs along nicely with fine performances by its ensemble including the comical Bauer and Taylor as siblings in smut and Harris having a field day as a fellow fotog with a taste for wine and chatter. It's amusing to see Strathairn in a bit of stunt casting as a senator on a campaign for righteousness after portraying news bulldog Edward R. Murrow in his last outing, ""Good Night, and Good Luck"" as an opposite the table role.<br /><br />But hats off to the truly fine talents of Mol as the uninhibited yet deeply morale and most importantly intelligent Bettie Page who lets her child-like innocence beam through her bold nudity and now-considered-tame-and-quaint-borderline- kitschy poses that caught the male fancy for decades and is still a bookmark for human sexuality in this country and perhaps the world overall. Mol is perfect and uncannily resembles her portrait's subject down to her knowing-teasing smile. The real Bettie Page was reportedly not involved with the project but apparently gave her blessing and continues to live a somewhat secluded life that is alluded to in the final moments as to having found Jesus and shirking her 'notorious' image once and for all. A shame since this film oddly embraces the resounding decency imbued within its subject, radiating for all to see in its naked splendor.",1
38868,"Can't get much eerier than Flatliners. This deep, dark film had my heart pumping throughout. The lighting is dark and will get you in the mood for a death defying experience, literally. Keifer is in top form as he is today in 24. He's a great actor and he plays a very convincing and shocking role you won't forget for years to come. And what can you say for the rest of the cast? An all-star lineup, Julia is hotter than ever, Will, Oliver, and Kevin light up the stage in this thriller that will keep you gripping your seats. It's a refreshing sight to see a true thriller, with top notch professional actors. You won't regret seeing this 2 hour seat bender. -JL",1
